Title,Uploader,Views,Likes,Comments,Upload Date,Duration (Minutes),URL,Engagement,Days Since Upload,Views Per Day,Main Category,Performance Class,Performance
why is it difficult to make good ai for games  ai 101,ai and games,76134,3583,311,2024-01-24,14.98,https://www.youtube.com/watch?v=qCkqpRnk1oU,0.0511466624635511,452,168.43805309734512,Other,Medium,Low
this nextgen technology will change games forever,bluedrake42,386353,15814,2000,2024-11-11,16.72,https://www.youtube.com/watch?v=lmVdfI9JXwU,0.0461080928580857,160,2414.70625,Other,High,Medium
scientists finally reveal we are already living in simulation,getsetflyscience by gaurav thakur,1602404,71410,3100,2023-04-26,13.05,https://www.youtube.com/watch?v=rc1NkRJgPbU,0.0464988854246494,725,2210.212413793103,Other,High,Medium
we live in a simulation the evidence is everywhere all you have to do is look,the why files,15122970,488451,50000,2022-06-07,22.9,https://www.youtube.com/watch?v=4wMhXxZ1zNM,0.0356048448155355,1048,14430.314885496184,Other,High,High
inner state  computer simulation,psychedelic universe,23351,531,14,2019-08-14,6.98,https://www.youtube.com/watch?v=Ol1xB9TvYR4,0.0233394715429746,2076,11.248073217726397,Computer Simulation,Low,Low
what if were living in a computer simulation,what if,624135,17951,1900,2019-03-09,3.6,https://www.youtube.com/watch?v=v3uXy1hGVAo,0.0318056189766637,2234,279.3800358102059,Computer Simulation,Medium,Low
what is computer simulation simple explanation for nonengineers,cyprien rusu,11006,272,19,2022-01-21,9.25,https://www.youtube.com/watch?v=fXrBxZrgKe4,0.0264401235689623,1185,9.28776371308017,Computer Simulation,Low,Low
neil degrasse tyson explains the simulation hypothesis,startalk,2476112,75636,10000,2020-03-18,7.88,https://www.youtube.com/watch?v=pmcrG7ZZKUc,0.0345848653049619,1859,1331.9591178052715,Other,High,Medium
the simulation hypothesis is pseudoscience,sabine hossenfelder,476201,27318,8500,2021-02-13,10.08,https://www.youtube.com/watch?v=HCSqogSPU_Q,0.0752161377233563,1527,311.85396201702684,Other,Medium,Low
computer flowchart working model with led lights  computer project  diy  howtofunda,howtofunda,476,8,0,2025-03-03,5.4,https://www.youtube.com/watch?v=fFVneEMdSTo,0.0168067226890756,48,9.916666666666666,Other,Low,Low
ऐस पत चलग क य दनय एक simulation ह experiments that may prove that we live in a simulation,अतरकष tv,288658,12823,1100,2023-04-21,13.27,https://www.youtube.com/watch?v=Vfs3khEOKLA,0.048233549737059,730,395.4219178082192,Other,Medium,Low
how does speech recognition work learn about speech to text voice recognition and speech synthesis,acadaimy,100287,2262,203,2020-08-22,6.4,https://www.youtube.com/watch?v=6altVgTOf9s,0.024579456958529,1702,58.92303172737955,Speech Recognition,Low,Low
automatic speech recognition  an overview,microsoft research,141376,2516,97,2017-09-11,84.67,https://www.youtube.com/watch?v=q67z7PTGRi8,0.0184826278859212,2778,50.89128869690425,Speech Recognition,Low,Low
python speech recognition tutorial  full course for beginners,freecodecamporg,267874,7107,180,2022-06-08,119.67,https://www.youtube.com/watch?v=mYUyaKmvu6Y,0.027203088018994,1047,255.84909264565425,Python Programming,Medium,Low
what is speech recognition,deepgram,25551,255,5,2021-07-30,2.3,https://www.youtube.com/watch?v=uSNUmJffK4c,0.0101757269774177,1360,18.7875,Speech Recognition,Low,Low
speech recognition how to disable speech recognition in windows 10 windows speech recognition off,technical support arman,90787,1049,178,2022-01-03,1.77,https://www.youtube.com/watch?v=jcw_B8eUQ0A,0.0135151508475883,1203,75.46716541978387,Speech Recognition,Low,Low
i built a personal speech recognition system for my ai assistant,the ai hacker,284961,8263,312,2020-07-29,16.53,https://www.youtube.com/watch?v=YereI6Gn3bM,0.0300918371285895,1726,165.09907300115876,Speech Recognition,Medium,Low
how voice recognition works,iluli by mike lamb,137949,1268,83,2021-05-01,5.0,https://www.youtube.com/watch?v=2RRT1YuyBCo,0.0097934743999594,1450,95.13724137931034,Other,Low,Low
voice typing tutorial how to type by talking on windows 11 using voice typing feature,tongbos_en,69,0,0,2025-03-02,1.55,https://www.youtube.com/watch?v=TIWvVgWOHFU,0.0,49,1.4081632653061225,Other,Low,Low
mit 6s191 automatic speech recognition,alexander amini,32056,512,16,2022-05-02,41.73,https://www.youtube.com/watch?v=sR6_bZ6VkAg,0.0164711754429747,1084,29.571955719557195,Speech Recognition,Low,Low
artificial intelligence in healthcare opportunities and challenges  navid toosi saidy  tedxqut,tedx talks,194905,3145,97,2021-11-18,8.6,https://www.youtube.com/watch?v=uvqDTbusdUU,0.0166337446448269,1249,156.048839071257,Artificial Intelligence,Medium,Low
artificial intelligence in healthcare  examples of ai in healthcare  edureka,edureka,168222,2711,37,2019-06-20,29.18,https://www.youtube.com/watch?v=j6EB9HO6acE,0.01633555658594,2131,78.94040356640075,Artificial Intelligence,Low,Low
stanford med live the state of ai in healthcare and medicine,stanford medicine,38647,0,6,2024-03-25,58.63,https://www.youtube.com/watch?v=D7O3wn3TjNU,0.0001552513778559,391,98.84143222506394,AI in Healthcare,Low,Low
how ai can heal healthcare  edmund jackson  tedxnashville,tedx talks,256065,19878,146,2024-10-21,12.7,https://www.youtube.com/watch?v=7ZsyYCZB3Nw,0.0781988948118641,181,1414.7237569060774,AI in Healthcare,High,Medium
a look at how artificial intelligence is shaping the health industry,today,6110,76,6,2025-01-13,5.02,https://www.youtube.com/watch?v=-8lTI4RSTN4,0.0134206219312602,97,62.98969072164948,Artificial Intelligence,Low,Low
ai in health care  promises and concerns of artificial intelligence and health,uc davis health,90588,790,41,2023-12-28,39.23,https://www.youtube.com/watch?v=SCJnwT-h7Aw,0.0091734004503907,479,189.11899791231733,Artificial Intelligence,Medium,Low
4 ways artificial intelligence is transforming healthcare,med school insiders,322012,2993,121,2023-06-24,9.67,https://www.youtube.com/watch?v=TfkHrvct1hg,0.0096704470640845,666,483.5015015015015,Artificial Intelligence,Medium,Low
ai transforms health care  artificial intelligence the future of medicine  health care is here,stanford health care,11424,246,0,2024-09-17,38.35,https://www.youtube.com/watch?v=wD1qn2i3Wb4,0.0215336134453781,215,53.13488372093023,Artificial Intelligence,Low,Low
ai in medicine faster ailment detection promises to revolutionize health labs,ntvuganda,361,3,1,2025-03-03,2.68,https://www.youtube.com/watch?v=bDOatWeRvqA,0.0110803324099723,48,7.520833333333333,Other,Low,Low
ai in healthcare the next frontier  leonardo castorina  tedxuniversityofedinburgh,tedx talks,30672,553,13,2023-11-27,14.58,https://www.youtube.com/watch?v=3PbEgLw6lJ0,0.0184533124673969,510,60.14117647058824,AI in Healthcare,Low,Low
what is dsp why do you need it,parts express,228051,1827,85,2017-10-23,2.33,https://www.youtube.com/watch?v=a4C5vpiBm4Q,0.0083840895238345,2736,83.35197368421052,Digital Signal Processing,Low,Low
dsp1 introduction to digital signal processing  ec academy,ec academy,675275,6214,266,2020-09-22,7.03,https://www.youtube.com/watch?v=cIH5o7wYNzs,0.0095960904816556,1671,404.114302812687,Digital Signal Processing,Medium,Low
digital signal processing basics and nyquist sampling theorem,columbia gorge community college,191775,2208,26,2014-02-24,20.2,https://www.youtube.com/watch?v=WgJMjDh0nLU,0.0116490679181332,4073,47.08445863000245,Other,Low,Low
the mathematics of signal processing  the ztransform discrete signals and more,zach star,445126,10909,354,2019-10-24,29.78,https://www.youtube.com/watch?v=hewTwm5P0Gg,0.0253029479293503,2005,222.0079800498753,Other,Medium,Low
what is digital signal processing dsp advantages  relation with home theatre  ooberpad,ooberpad,17467,238,11,2020-10-21,4.82,https://www.youtube.com/watch?v=zvaYD8ojceI,0.0142554531402072,1642,10.637637028014616,Digital Signal Processing,Low,Low
what is explainable ai,ibm technology,43220,1206,28,2022-05-04,7.48,https://www.youtube.com/watch?v=jFHPEQi55Ko,0.0285515964831096,1082,39.944547134935306,Explainable AI,Low,Low
what is explainable ai,matlab,18810,388,3,2024-03-07,3.77,https://www.youtube.com/watch?v=It2Q1eK_Klc,0.0207868155236576,409,45.99022004889976,Explainable AI,Low,Low
what is explainable ai,google cloud tech,22884,431,8,2022-12-22,5.02,https://www.youtube.com/watch?v=rHChrruNBTo,0.0191837091417584,850,26.92235294117647,Explainable AI,Low,Low
a guide to explainable ai  artificial intelligence masterclass for beginners,jovian,12179,345,24,2023-02-21,39.18,https://www.youtube.com/watch?v=vNup3PygoWI,0.0302980540274242,789,15.435994930291509,Artificial Intelligence,Low,Low
introduction to explainable ai ml tech talks,tensorflow,58077,1239,25,2021-07-15,45.75,https://www.youtube.com/watch?v=6xePkn3-LME,0.0217642095838283,1375,42.23781818181818,Explainable AI,Low,Low
stanford seminar  humancentered explainable ai from algorithms to user experiences,stanford online,20599,449,0,2023-03-04,58.23,https://www.youtube.com/watch?v=ZxPV_KVq-tI,0.0217971746201271,778,26.47686375321337,Data Structures and Algorithms,Low,Low
applied generative  ai master program by mrssasmitha,durga software solutions,257,2,0,2025-03-03,91.35,https://www.youtube.com/watch?v=8VoyXrNFvRI,0.0077821011673151,48,5.354166666666667,Other,Low,Low
explainable ai using shap  explainable ai for deep learning  explainable ai for machine learning,unfold data science,4677,152,12,2024-06-19,20.65,https://www.youtube.com/watch?v=chjB-agAgPE,0.0350652127432114,305,15.334426229508196,Machine Learning,Low,Low
what is predictive analytics  how does predictive analytics work  data analytics  simplilearn,simplilearn,45766,553,2,2023-07-17,14.77,https://www.youtube.com/watch?v=tdV9L3C-hxQ,0.012126906437093,643,71.17573872472784,Predictive Analytics,Low,Low
what is predictive analytics transforming data into future insights,techtalk,96124,1033,16,2020-03-27,3.35,https://www.youtube.com/watch?v=cVibCHRSxB0,0.0109129873912862,1850,51.95891891891892,Predictive Analytics,Low,Low
the fundamentals of predictive analytics  data science wednesday,decisive data,176588,3323,0,2018-03-02,5.23,https://www.youtube.com/watch?v=4y6fUC56KPw,0.0188178132149409,2606,67.76208749040676,Data Science,Low,Low
what is predictive analytics  data analytics  techcanvass,techcanvass,8443,111,2,2022-06-28,10.77,https://www.youtube.com/watch?v=Zo_qcw7Etrk,0.0133838682932606,1027,8.221032132424538,Predictive Analytics,Low,Low
prescriptive vs descriptive vs predictive analytics  in hindi,code tute,104106,2953,147,2020-10-02,7.17,https://www.youtube.com/watch?v=EQEhgQddbZw,0.0297773423241695,1661,62.67670078266105,Predictive Analytics,Low,Low
predictive analysis using python  learn to build predictive models  python training  edureka,edureka,228331,3968,76,2020-05-18,27.62,https://www.youtube.com/watch?v=Cx8Xie5042M,0.017711129894758,1798,126.9916573971079,Python Programming,Medium,Low
what is predictive analytics,data science dojo,3283,59,3,2022-09-15,58.83,https://www.youtube.com/watch?v=0ThP9tsFsF4,0.0188851660067011,948,3.463080168776372,Predictive Analytics,Low,Low
simple linear regression analysis for beginners  basic predictive analytics,adam finer  learn bi online,21779,642,32,2021-09-23,10.55,https://www.youtube.com/watch?v=hxrM8LJ-27w,0.030947242756784,1305,16.68888888888889,Predictive Analytics,Low,Low
online  physical training course  in data management and analysis using spss and ai,norwegian research training institute,389,11,5,2025-03-03,9.75,https://www.youtube.com/watch?v=sJhB07cNRPQ,0.0411311053984575,48,8.104166666666666,Other,Low,Low
why do companies use predictive analytics,frankfurt school of finance  management,17138,59,1,2016-09-07,2.0,https://www.youtube.com/watch?v=J11FMQLkYfM,0.0035009919477185,3147,5.445821417222752,Predictive Analytics,Low,Low
spmsoftware project management with real life examples,gate smashers,554269,9320,163,2022-07-22,10.63,https://www.youtube.com/watch?v=b6mcMkQONic,0.0171090210709962,1003,552.6111665004985,Software Project Management,Medium,Low
introduction to project management in software engineering  software project managementsimplilearn,simplilearn,4435,53,1,2024-07-11,16.58,https://www.youtube.com/watch?v=YITEaLx_56g,0.0121758737316798,283,15.671378091872793,Software Engineering,Low,Low
software project management  why its different,projectmanager,110918,623,18,2014-05-05,4.52,https://www.youtube.com/watch?v=TYBVAvWkG6M,0.0057790439784345,4003,27.70871846115413,Software Project Management,Low,Low
project management tutorial 12 years of experience in 45 minutes,it project managers,717813,18621,576,2022-07-13,45.15,https://www.youtube.com/watch?v=4C5LYI1DLR4,0.0267437340923053,1012,709.3013833992095,Software Project Management,Medium,Low
software project management how to manage a software development project,dan martell,99121,1258,97,2017-08-21,10.22,https://www.youtube.com/watch?v=Y7sJwlyuoWw,0.0136701607126643,2799,35.4130046445159,Software Project Management,Low,Low
project management full course in 8 hours  project management training  simplilearn,simplilearn,1969742,32513,263,2021-02-13,486.1,https://www.youtube.com/watch?v=uWPIsaYpY7U,0.0166397426668061,1527,1289.9423706614275,Software Project Management,High,Medium
1 software project management concepts  introduction of spm  acp spm,happy coding,1460,37,10,2024-11-21,69.53,https://www.youtube.com/watch?v=uuWU9gesYtM,0.0321917808219178,150,9.733333333333333,Software Project Management,Low,Low
employee management system in python  python tutorial in tamil  python project in tamil,btree systems,353,13,2,2025-03-03,52.7,https://www.youtube.com/watch?v=pJy001vnISA,0.0424929178470254,48,7.354166666666667,Python Programming,Low,Low
se 31 project management spectrum  4ps with examples,cs  it tutorials by vrushali,47847,681,17,2023-03-29,5.4,https://www.youtube.com/watch?v=f4uKk_gPOk4,0.0145881664472171,753,63.54183266932271,Software Project Management,Low,Low
complete cd compiler design in one shot  semester exam  hindi,knowledgegate by sanchit sir,422702,5296,1000,2024-01-11,441.78,https://www.youtube.com/watch?v=OQCjakjCJu4,0.0148946539169438,465,909.0365591397848,Compiler Design,Medium,Low
lec2 phases of compiler with examples  compiler design,gate smashers,1149727,19916,346,2020-09-18,14.55,https://www.youtube.com/watch?v=PT9iWM80PDU,0.0176233140562933,1675,686.4041791044776,Compiler Design,Medium,Low
introduction to compiler design,neso academy,441197,4406,103,2022-03-26,14.32,https://www.youtube.com/watch?v=5ZmFlxrNaN8,0.0102199244328497,1121,393.5744870651204,Compiler Design,Medium,Low
modernizing compiler design for carbon toolchain  chandler carruth  cppnow 2023,cppnow,59771,1438,68,2023-08-17,95.2,https://www.youtube.com/watch?v=ZI198eFghJk,0.0251961653644744,612,97.66503267973856,Compiler Design,Low,Low
complete cd compiler design in one shot 4 hours in hindi,5 minutes engineering,87688,2141,185,2024-01-01,225.33,https://www.youtube.com/watch?v=7ICf62fp_4I,0.026525864428428,475,184.60631578947368,Compiler Design,Medium,Low
introduction to compiler design  language processing system,the gatehub,230368,1836,53,2023-12-21,15.43,https://www.youtube.com/watch?v=Cb46_P12bMY,0.0081999236005,486,474.0082304526749,Compiler Design,Medium,Low
what is a compiler,maanu_tutorials,434,0,0,2025-03-03,0.73,https://www.youtube.com/watch?v=_mEgSxmpJeE,0.0,48,9.041666666666666,Compiler Design,Low,Low
compiler design one shot video  unit 1  aktu exams important topics  cd imp topics,multi atoms,27205,488,138,2024-01-20,41.2,https://www.youtube.com/watch?v=nzfFjhq2rjc,0.0230104760154383,456,59.66008771929825,Compiler Design,Low,Low
